PROVINSI,KAB_KOTA,KECAMATAN,DESA_KELUR,JUMLAH_PEN,LUAS_WILAY,KEPADATAN,Latitude,Longitude
JAWA TIMUR,BLITAR,SANANKULON,GLEDUG,3324.0,2.19,1520.0,-8.058542322850483,112.16362970786051
JAWA TIMUR,BLITAR,SANANKULON,JEDING,1664.0,1.09,1526.0,-8.065479962443865,112.16783311209637
JAWA TIMUR,BLITAR,SANANKULON,PLOSOARANG,3067.0,1.61,1907.0,-8.136295409334078,112.1546045813342
JAWA TIMUR,BLITAR,WONOTIRTO,TAMBAKREJO,5620.0,11.43,492.0,-8.303411145079934,112.14962683841343
JAWA TIMUR,BLITAR,WONOTIRTO,SUMBERBOTO,3850.0,12.25,314.0,-8.242544205410612,112.14731966447502
JAWA TIMUR,BLITAR,WONOTIRTO,GUNUNGGEDE,3469.0,30.03,116.0,-8.285278943771742,112.16697822786807
JAWA TIMUR,BLITAR,NGLEGOK,KEDAWUNG,7065.0,10.08,701.0,-8.000777868657423,112.19675173934587
JAWA TIMUR,BLITAR,WONOTIRTO,NGENI,9767.0,35.12,278.0,-8.250046985513054,112.20895277571566
JAWA TIMUR,BLITAR,NGLEGOK,BANGSRI,6992.0,4.53,1543.0,-8.049913566076121,112.18234562592059
JAWA TIMUR,BLITAR,NGLEGOK,PENATARAN,10377.0,13.57,765.0,-7.991810764967655,112.22894855970179
JAWA TIMUR,BLITAR,NGLEGOK,KRENCENG,2324.0,1.96,1187.0,-8.044720163895503,112.19611445489299
JAWA TIMUR,BLITAR,NGLEGOK,JIWUT,6705.0,4.7,1427.0,-8.055746222357326,112.20513517810993
JAWA TIMUR,BLITAR,KANIGORO,KANIGORO,6082.0,3.14,1939.0,-8.128010332371115,112.21881282956036
JAWA TIMUR,BLITAR,KANIGORO,MINGGIRSARI,3882.0,2.09,1856.0,-8.13870694798129,112.16764316023237
JAWA TIMUR,BLITAR,KANIGORO,PAPUNGAN,6425.0,3.95,1626.0,-8.103842191829875,112.19837328263016
JAWA TIMUR,BLITAR,KANIGORO,TLOGO,6889.0,3.56,1937.0,-8.125462115702192,112.19996119861368
JAWA TIMUR,BLITAR,KANIGORO,KARANGSONO,6143.0,3.75,1637.0,-8.142931308347698,112.20319399484579
JAWA TIMUR,BLITAR,SUTOJAYAN,SUKOREJO,3640.0,3.16,1151.0,-8.174485736549796,112.24480546821663
JAWA TIMUR,BLITAR,KANIGORO,SAWENTAR,13661.0,9.28,1472.0,-8.114269089701903,112.23345742692922
JAWA TIMUR,BLITAR,KANIGORO,KUNINGAN,3143.0,1.43,2199.0,-8.114824589667016,112.18221334057607
JAWA TIMUR,BLITAR,GARUM,SUMBERDIREN,2009.0,1.15,1747.0,-8.075503615680981,112.21226563953184
JAWA TIMUR,BLITAR,GARUM,TINGAL,4740.0,3.02,1570.0,-8.089306833914462,112.2315399171436
JAWA TIMUR,BLITAR,GARUM,SIDODADI,11917.0,9.44,1263.0,-8.033475408565915,112.24694749205243
JAWA TIMUR,BLITAR,SUTOJAYAN,KEMBANGARUM,2016.0,1.11,1819.0,-8.155410757973378,112.21799301912243
JAWA TIMUR,BLITAR,SUTOJAYAN,SUTOJAYAN,7272.0,4.2,1732.0,-8.182016627377102,112.22018615759346
JAWA TIMUR,BLITAR,SUTOJAYAN,PANDANARUM,7136.0,7.44,959.0,-8.18847621239853,112.18693243564235
JAWA TIMUR,BLITAR,SUTOJAYAN,BACEM,6564.0,4.72,1390.0,-8.192846171382516,112.23858705806515
JAWA TIMUR,BLITAR,PANGGUNGREJO,BUMIAYU,2534.0,5.28,480.0,-8.194327304784506,112.28300541810133
JAWA TIMUR,BLITAR,PANGGUNGREJO,KALITENGAH,6180.0,19.75,313.0,-8.244808360479714,112.24155588012574
JAWA TIMUR,KEDIRI,NGADILUWIH,BADAL PANDEAN,2701.0,2.11,1281.0,-7.867948751646996,111.98972139079865
JAWA TIMUR,BLITAR,PANGGUNGREJO,MARGOMULYO,5210.0,6.77,769.0,-8.191991975791057,112.26464420744435
JAWA TIMUR,BLITAR,PANGGUNGREJO,SUMBERAGUNG,2672.0,5.62,475.0,-8.241179056856934,112.29489886330558
JAWA TIMUR,BLITAR,PANGGUNGREJO,KALIGAMBIR,5651.0,17.97,314.0,-8.297022388712294,112.27426048068374
JAWA TIMUR,BLITAR,GANDUSARI,TAMBAKAN,3414.0,1.91,1790.0,-8.057644200477805,112.30170005793914
JAWA TIMUR,BLITAR,TALUN,TALUN,6884.0,5.36,1283.0,-8.090540431670009,112.27829886023879
JAWA TIMUR,BLITAR,TALUN,SRAGI,2210.0,1.65,1342.0,-8.112872940919338,112.29639745974997
JAWA TIMUR,BLITAR,TALUN,BAJANG,5508.0,4.48,1231.0,-8.094553765888506,112.30041194482466
JAWA TIMUR,BLITAR,TALUN,KAWERON,4159.0,3.39,1226.0,-8.073851738221748,112.30703338398105
JAWA TIMUR,BLITAR,TALUN,TUMPANG,5398.0,3.71,1455.0,-8.129304022015063,112.24660920355076
JAWA TIMUR,BLITAR,TALUN,JAJAR,2965.0,2.14,1385.0,-8.070393807369149,112.29533639790891
JAWA TIMUR,BLITAR,TALUN,PASIRHARJO,3715.0,2.9,1283.0,-8.088382691502707,112.26104606411015
JAWA TIMUR,BLITAR,TALUN,JEBLOG,4271.0,3.39,1261.0,-8.118567556971353,112.25918445403019
JAWA TIMUR,BLITAR,GANDUSARI,SUKOSEWU,11272.0,8.0,1409.0,-8.035653808074148,112.29187036507173
JAWA TIMUR,BLITAR,TALUN,WONOREJO,4626.0,3.61,1282.0,-8.103348246835056,112.28020323371466
JAWA TIMUR,BLITAR,GANDUSARI,KOTES,2081.0,2.27,916.0,-8.058038113491293,112.2875893608314
JAWA TIMUR,BLITAR,GANDUSARI,GANDUSARI,2896.0,2.51,1152.0,-8.045646513961964,112.3080985342064
JAWA TIMUR,BLITAR,GANDUSARI,BUTUN,5257.0,5.2,1010.0,-8.050381388723267,112.31987785234045
JAWA TIMUR,BLITAR,GANDUSARI,NGARINGAN,7726.0,20.67,374.0,-7.991554463748357,112.31578336681066
JAWA TIMUR,BLITAR,GANDUSARI,SLUMBUNG,3193.0,8.92,358.0,-7.977441976748385,112.33161694837695
JAWA TIMUR,KEDIRI,KRAS,PELAS,3591.0,2.36,1525.0,-7.999932087928258,111.97413117625715
JAWA TIMUR,BLITAR,GANDUSARI,SEMEN,7465.0,13.44,556.0,-7.995903419852629,112.36651158172533
JAWA TIMUR,BLITAR,BINANGUN,NGEMBUL,5226.0,5.86,892.0,-8.179918094714957,112.33260092721221
JAWA TIMUR,KEDIRI,KRAS,BLEBER,1613.0,1.54,1047.0,-7.98887559760387,111.97480734996364
JAWA TIMUR,BLITAR,WLINGI,TANGKIL,6545.0,4.31,1519.0,-8.098987427993942,112.32162251597117
JAWA TIMUR,BLITAR,BINANGUN,SAMBIGEDE,5046.0,8.66,583.0,-8.206911391694923,112.35357430125468
JAWA TIMUR,BLITAR,BINANGUN,TAWANGREJO,2256.0,2.24,1006.0,-8.171252744915538,112.3490241047849
JAWA TIMUR,BLITAR,BINANGUN,BIROWO,4696.0,9.32,504.0,-8.22086533056793,112.3688223591172
JAWA TIMUR,BLITAR,WLINGI,BERU,7939.0,4.25,1868.0,-8.08743369260914,112.31542885148373
JAWA TIMUR,BLITAR,KESAMBEN,TAPAKREJO,3235.0,4.44,729.0,-8.098439727586442,112.40594039094034
JAWA TIMUR,BLITAR,WLINGI,TEGALASRI,8086.0,8.59,942.0,-8.033684978171298,112.35695500893016
JAWA TIMUR,BLITAR,KESAMBEN,BUMIREJO,5304.0,5.59,949.0,-8.068164684518635,112.4225698838588
JAWA TIMUR,KEDIRI,KANDAT,NGRECO,5323.0,3.09,1722.0,-7.87743631163862,112.04678248132517
JAWA TIMUR,BLITAR,DOKO,PLUMBANGAN,4614.0,9.0,513.0,-8.062537372810242,112.35766239121014
JAWA TIMUR,BLITAR,DOKO,SUMBERURIP,4578.0,18.63,246.0,-8.014419320700162,112.41270664920006
JAWA TIMUR,BLITAR,DOKO,DOKO,3726.0,5.39,692.0,-8.074375267131236,112.37192303479758
JAWA TIMUR,BLITAR,DOKO,JAMBEPAWON,2124.0,3.52,604.0,-8.08520862545891,112.38718298217863
JAWA TIMUR,BLITAR,DOKO,KALIMANIS,2832.0,4.8,590.0,-8.039534301694918,112.44064570641729
JAWA TIMUR,BLITAR,KESAMBEN,SIRAMAN,9314.0,6.68,1395.0,-8.143646348445442,112.34182204491233
JAWA TIMUR,BLITAR,KESAMBEN,JUGO,6789.0,12.07,563.0,-8.162258455224224,112.35713907495264
JAWA TIMUR,BLITAR,KESAMBEN,KEMIRIGEDE,1691.0,3.54,478.0,-8.06982150969618,112.40771074527729
JAWA TIMUR,BLITAR,WATES,TULUNGREJO,3004.0,20.34,148.0,-8.304490518458335,112.30874476250149
JAWA TIMUR,BLITAR,WATES,SUMBERARUM,1510.0,2.85,530.0,-8.253724549370235,112.33649830995357
JAWA TIMUR,BLITAR,SELOREJO,SELOREJO,4390.0,5.15,852.0,-8.139996898465988,112.42133638268285
JAWA TIMUR,BLITAR,WATES,MOJOREJO,3429.0,7.12,481.0,-8.250583259085378,112.35719745698367
JAWA TIMUR,BLITAR,WATES,SUKOREJO,3007.0,6.23,483.0,-8.28525815522694,112.35715077466925
JAWA TIMUR,BLITAR,WATES,WATES,5184.0,6.98,743.0,-8.255382504401675,112.37322331285391
JAWA TIMUR,BLITAR,WATES,TUGUREJO,5103.0,20.76,246.0,-8.312189470330646,112.36177992350407
JAWA TIMUR,BLITAR,SELOREJO,NGRENDENG,5073.0,6.08,834.0,-8.099943642976893,112.42464141541483
JAWA TIMUR,BLITAR,SELOREJO,AMPELGADING,3497.0,11.77,297.0,-8.047521554462705,112.44999081893667
JAWA TIMUR,BLITAR,SELOREJO,OLAK ALEN,3310.0,3.76,881.0,-8.128283499613744,112.43509314592131
JAWA TIMUR,KEDIRI,SEMEN,BOBANG,3947.0,1.67,2368.0,-7.83850971477401,111.97250189194207
JAWA TIMUR,BLITAR,SELOPURO,MANDESAN,4586.0,4.17,1101.0,-8.149444895595373,112.28806400672775
JAWA TIMUR,BLITAR,SELOPURO,POPOH,5733.0,2.58,2218.0,-8.12233202518066,112.35740996986087
JAWA TIMUR,KEDIRI,SEMEN,KEDAK,4106.0,5.55,740.0,-7.823161114819149,111.95119825715457
JAWA TIMUR,KEDIRI,SEMEN,SELOPANGGUNG,4470.0,9.51,470.0,-7.854036027366308,111.91840301679713
JAWA TIMUR,KEDIRI,SEMEN,PUHSARANG,4210.0,3.79,1110.0,-7.838384375248992,111.94649127974662
JAWA TIMUR,KEDIRI,MOJO,PONGGOK,2203.0,5.38,410.0,-7.927280156982771,111.90606146812951
JAWA TIMUR,KEDIRI,MOJO,JUGO,4305.0,20.15,214.0,-7.86492663641944,111.86836328380058
JAWA TIMUR,KEDIRI,MOJO,NGADI,5138.0,3.35,1532.0,-7.951737948687796,111.92517675071547
JAWA TIMUR,KEDIRI,MOJO,PLOSO,3469.0,3.14,1105.0,-7.924286148487335,111.95346212151227
JAWA TIMUR,KEDIRI,MOJO,KRATON,4179.0,6.46,647.0,-7.9045120007404925,111.93863622529597
JAWA TIMUR,KEDIRI,MOJO,SUKOANYAR,5031.0,2.54,1981.0,-7.875737942440804,111.96938150679965
JAWA TIMUR,KEDIRI,MOJO,KENITEN,6201.0,12.93,479.0,-7.866955820485777,111.93522690379211
JAWA TIMUR,KEDIRI,MOJO,MONDO,2422.0,2.47,980.0,-7.860523764216823,111.96793614721521
JAWA TIMUR,KEDIRI,MOJO,PETOK,3561.0,2.15,1656.0,-7.857447485088871,111.98374913626976
JAWA TIMUR,KEDIRI,KRAS,MOJOSARI,3893.0,2.58,1509.0,-7.982332913310152,111.97736644407914
JAWA TIMUR,KEDIRI,KRAS,REJOMULYO,2987.0,2.23,1336.0,-7.97728578779828,111.957970087166
JAWA TIMUR,KEDIRI,KRAS,NYAWANGAN,3248.0,2.0,1620.0,-7.959997968209759,111.94933341832854
JAWA TIMUR,KEDIRI,KRAS,PURWODADI,4639.0,2.53,1836.0,-7.948145776933782,111.95640915856742
JAWA TIMUR,KEDIRI,KRAS,KRAS,5023.0,2.4,2095.0,-7.957499287029066,111.96966892238632
JAWA TIMUR,KEDIRI,KRAS,BANJARANYAR,5727.0,3.95,1450.0,-7.947225810390269,111.97551071553423
JAWA TIMUR,KEDIRI,NGADILUWIH,SEKETI,4003.0,2.4,1670.0,-7.916220397402008,111.9691748598351
JAWA TIMUR,KEDIRI,NGADILUWIH,BRANGGAHAN,6498.0,3.6,1807.0,-7.910927211938147,111.98612725902774
JAWA TIMUR,KEDIRI,NGADILUWIH,SLUMBUNG,2859.0,1.86,1540.0,-7.920288253298488,112.00198667777546
JAWA TIMUR,KEDIRI,KANDAT,SUMBEREJO,6792.0,5.99,1135.0,-7.953067236549385,112.0307425709073
JAWA TIMUR,KEDIRI,KANDAT,SELOSARI,4694.0,5.37,875.0,-7.938394905967472,112.06982801900766
JAWA TIMUR,KEDIRI,KANDAT,KANDAT,6833.0,7.15,955.0,-7.929967143609886,112.03897309690831
JAWA TIMUR,KEDIRI,KANDAT,CENDONO,4862.0,5.14,946.0,-7.929521015704812,112.01408782985176
JAWA TIMUR,KEDIRI,WATES,GADUNGAN,3866.0,3.81,1015.0,-7.916774961332981,112.10666882361572
JAWA TIMUR,KEDIRI,WATES,WATES,3246.0,1.88,1724.0,-7.910468770282918,112.11827640963976
JAWA TIMUR,KEDIRI,PURWOASRI,KARANGPAKIS,3184.0,1.94,1640.0,-7.6140950765049356,112.12950221078675
JAWA TIMUR,KEDIRI,WATES,TUNGE,6467.0,4.02,1607.0,-7.904893811254126,112.13602380087643
JAWA TIMUR,KEDIRI,WATES,TEMPUREJO,4295.0,4.34,991.0,-7.897402406512028,112.1462491906022
JAWA TIMUR,KEDIRI,WATES,KARANGANYAR,2134.0,1.75,1218.0,-7.881760366174835,112.10336635173444
JAWA TIMUR,KEDIRI,WATES,PAGU,5909.0,5.91,1000.0,-7.8918139096395254,112.07764824798609
JAWA TIMUR,KEDIRI,WATES,JOHO,5385.0,4.41,1222.0,-7.888763074442792,112.06091185635643
JAWA TIMUR,KEDIRI,WATES,SILIR,2830.0,1.92,1472.0,-7.873128066975072,112.06183552608788
JAWA TIMUR,KEDIRI,WATES,SUMBERAGUNG,8131.0,5.16,1575.0,-7.880682507298664,112.09078853994309
JAWA TIMUR,KEDIRI,WATES,JANTI,4597.0,2.96,1553.0,-7.854793256800988,112.07394388991567
JAWA TIMUR,KEDIRI,NGANCAR,PANDANTOYO,5384.0,7.46,722.0,-7.935870629710447,112.16507897951942
JAWA TIMUR,KEDIRI,NGANCAR,MARGOURIP,6085.0,9.51,640.0,-7.9614248572761515,112.16302918939938
JAWA TIMUR,KEDIRI,NGANCAR,BEDALI,8899.0,8.89,1001.0,-7.967582884437408,112.12906959847936
JAWA TIMUR,KEDIRI,NGANCAR,NGANCAR,4611.0,7.4,623.0,-7.9354189998423585,112.1969772759646
JAWA TIMUR,KEDIRI,NGANCAR,SUGIHWARAS,3719.0,15.68,237.0,-7.931999838591519,112.2527418736967
JAWA TIMUR,KEDIRI,PUNCU,ASMOROBANGUN,9187.0,14.05,654.0,-7.839438509775574,112.25726951562758
JAWA TIMUR,KEDIRI,PUNCU,MANGGIS,8453.0,12.87,657.0,-7.837215143088075,112.2219100663178
JAWA TIMUR,KEDIRI,PLOSOKLATEN,GONDANG,3657.0,2.64,1383.0,-7.87801946503361,112.11647230999348
JAWA TIMUR,KEDIRI,PLOSOKLATEN,DONGANTI,632.0,1.3,485.0,-7.840721983003988,112.1232338440677
JAWA TIMUR,KEDIRI,PLOSOKLATEN,PLOSO KIDUL,3118.0,9.66,323.0,-7.873622661487267,112.16481814097557
JAWA TIMUR,KEDIRI,PLOSOKLATEN,PLOSO LOR,3906.0,2.68,1459.0,-7.8578858359167905,112.15484923409117
JAWA TIMUR,KEDIRI,PLOSOKLATEN,BRENGGOLO,6179.0,4.09,1512.0,-7.8499868669601565,112.13011898783628
JAWA TIMUR,KEDIRI,PLOSOKLATEN,PUNJUL,7462.0,6.59,1133.0,-7.840787718893424,112.15220355510218
JAWA TIMUR,KEDIRI,PLOSOKLATEN,WONOREJOTRISULO,4920.0,12.17,404.0,-7.872575571604531,112.19786728855877
JAWA TIMUR,KEDIRI,PLOSOKLATEN,SEPAWON,6231.0,27.84,224.0,-7.904122421780817,112.23370116242802
JAWA TIMUR,KEDIRI,GURAH,BLIMBING,2700.0,2.55,1059.0,-7.86561873008598,112.10792948351309
JAWA TIMUR,KEDIRI,GURAH,KRANGGAN,1486.0,0.56,2656.0,-7.820177019011451,112.06686937497817
JAWA TIMUR,KEDIRI,GURAH,BANYUANYAR,2971.0,1.71,1737.0,-7.8231974612413655,112.09334765860699
JAWA TIMUR,KEDIRI,GURAH,BESUK,5142.0,3.0,1715.0,-7.825820278239959,112.10684879152781
JAWA TIMUR,KEDIRI,GURAH,SUMBERCANGKRING,4197.0,3.2,1310.0,-7.814293210693471,112.10655555631172
JAWA TIMUR,KEDIRI,PAGU,MENANG,3822.0,2.4,1591.0,-7.778934620080306,112.0805620561843
JAWA TIMUR,KEDIRI,GURAH,GEMPOLAN,3288.0,2.45,1340.0,-7.803541473145977,112.11009599534128
JAWA TIMUR,KEDIRI,GURAH,GAYAM,5506.0,4.77,1155.0,-7.787331123601869,112.12126758845378
JAWA TIMUR,KEDIRI,GURAH,ADAN-ADAN,5284.0,4.22,1251.0,-7.778775966128371,112.12607938690962
JAWA TIMUR,KEDIRI,PAGU,KAMBINGAN,2706.0,2.0,1350.0,-7.790742644947947,112.08394676301026
JAWA TIMUR,KEDIRI,PAGU,TANJUNG,4373.0,2.29,1906.0,-7.784556888475494,112.06740993611892
JAWA TIMUR,KEDIRI,PAGU,WATES,1101.0,0.57,1922.0,-7.776099032921889,112.0709770795101
JAWA TIMUR,KEDIRI,PAGU,SEMANDING,4200.0,3.5,1200.0,-7.771796408633272,112.10127864694009
JAWA TIMUR,KEDIRI,PAGU,PAGU,5270.0,3.2,1648.0,-7.764477915600079,112.08757036785026
JAWA TIMUR,KEDIRI,PAGU,BENDO,884.0,1.17,756.0,-7.761125259365897,112.07006004799902
JAWA TIMUR,KEDIRI,PAGU,SEMEN,3666.0,2.61,1404.0,-7.768625007997827,112.06339084183426
JAWA TIMUR,KEDIRI,GAMPENGREJO,JONGBIRU,4472.0,1.28,3497.0,-7.768746689604343,112.05329716513631
JAWA TIMUR,KEDIRI,GAMPENGREJO,SAMBIREJO,1828.0,1.52,0.0,-7.78253245995182,112.0318491601019
JAWA TIMUR,KEDIRI,GAMPENGREJO,KEPUHREJO,2178.0,0.81,0.0,-7.7870456361615155,112.0127123646111
JAWA TIMUR,KEDIRI,GAMPENGREJO,TURUS,3157.0,1.84,0.0,-7.756081207352274,112.03751550208858
JAWA TIMUR,KEDIRI,GAMPENGREJO,SAMBIRESIK,3968.0,1.9,0.0,-7.771196816847192,112.03620784153621
JAWA TIMUR,KEDIRI,GAMPENGREJO,WANENGPATEN,2692.0,1.85,0.0,-7.740870798670584,112.02671011488637
JAWA TIMUR,KEDIRI,GROGOL,GAMBYOK,4302.0,3.32,1297.0,-7.727765597069676,111.988016617351
JAWA TIMUR,KEDIRI,GROGOL,GROGOL,8663.0,5.25,1651.0,-7.7556823709669525,111.95400068616703
JAWA TIMUR,KEDIRI,GROGOL,SONOREJO,7286.0,2.81,2592.0,-7.743750129122712,111.97921455523236
JAWA TIMUR,KEDIRI,GROGOL,SUMBEREJO,3110.0,2.83,1098.0,-7.722343992183576,111.9755650436033
JAWA TIMUR,KEDIRI,PAPAR,KWARON,931.0,0.79,1184.0,-7.730328176542019,112.06502238738749
JAWA TIMUR,KEDIRI,PAPAR,MINGGIRAN,3485.0,1.93,1806.0,-7.7228014089717965,112.06378734831307
JAWA TIMUR,KEDIRI,PAPAR,PEHKULON,3018.0,2.02,1496.0,-7.7310353688075395,112.07718760628269
JAWA TIMUR,KEDIRI,PAPAR,PEHWETAN,3095.0,2.29,1350.0,-7.727536842152737,112.08619009595597
JAWA TIMUR,KEDIRI,PAPAR,JANTI,3618.0,2.83,1278.0,-7.7102103422856,112.0820781770341
JAWA TIMUR,KEDIRI,PAPAR,SUKOMORO,1882.0,1.41,1335.0,-7.688363070913588,112.12456604067249
JAWA TIMUR,KEDIRI,PAPAR,JAMBANGAN,1442.0,1.43,1008.0,-7.696295572499135,112.11131179810779
JAWA TIMUR,KEDIRI,PAPAR,PAPAR,7154.0,4.78,1496.0,-7.694763362953061,112.08375805256236
JAWA TIMUR,KEDIRI,PAPAR,TANON,3314.0,2.4,1379.0,-7.6771317771729395,112.08799430660352
JAWA TIMUR,KEDIRI,PAPAR,PUHJAJAR,2217.0,2.14,1034.0,-7.68166093602447,112.11061242765159
JAWA TIMUR,KEDIRI,PURWOASRI,JANTOK,2612.0,2.04,1282.0,-7.669860199965156,112.10706544193351
JAWA TIMUR,KEDIRI,PURWOASRI,PESING,2452.0,2.42,1014.0,-7.665157901686969,112.09934042816371
JAWA TIMUR,KEDIRI,PURWOASRI,MRANGGEN,2887.0,2.36,1224.0,-7.6598000064257485,112.09127467462609
JAWA TIMUR,KEDIRI,PURWOASRI,PURWOASRI,3650.0,2.18,1672.0,-7.643606972729797,112.10372298698206
JAWA TIMUR,KEDIRI,PURWOASRI,KETAWANG,2495.0,2.33,1069.0,-7.661759419423683,112.12593652179253
JAWA TIMUR,KEDIRI,PURWOASRI,PANDANSARI,2544.0,2.17,1174.0,-7.6460624935785955,112.11664273674432
JAWA TIMUR,KEDIRI,PURWOASRI,SIDOMULYO,1549.0,1.67,927.0,-7.642586394038513,112.15787816478037
JAWA TIMUR,KEDIRI,PURWOASRI,MUNENG,3709.0,2.42,1534.0,-7.622714983085171,112.11223093017529
JAWA TIMUR,KEDIRI,PURWOASRI,KEMPLENG,4127.0,3.49,1181.0,-7.623370891033004,112.15803959703948
JAWA TIMUR,KEDIRI,PLEMAHAN,LANGENHARJO,4014.0,3.31,1214.0,-7.7449486521937745,112.16682466742951
JAWA TIMUR,KEDIRI,PLEMAHAN,TEGOWANGI,5609.0,3.41,1643.0,-7.740763801318782,112.15535612206892
JAWA TIMUR,KEDIRI,PLEMAHAN,PUHJARAK,5136.0,4.3,1193.0,-7.725492014751244,112.15982368562246
JAWA TIMUR,KEDIRI,PLEMAHAN,MEJONO,2576.0,1.48,1744.0,-7.728389344173074,112.14013777570517
JAWA TIMUR,KEDIRI,PLEMAHAN,SIDOWAREK,5453.0,6.37,857.0,-7.708200225236918,112.17383435222077
JAWA TIMUR,KEDIRI,PLEMAHAN,MOJOAYU,2107.0,1.4,1501.0,-7.673684529253985,112.14822380098903
JAWA TIMUR,KEDIRI,PLEMAHAN,PLEMAHAN,4978.0,3.36,1482.0,-7.682366128806331,112.136689105138
JAWA TIMUR,KEDIRI,PARE,SIDOREJO,5520.0,7.81,707.0,-7.812328715058751,112.1601879353199
JAWA TIMUR,KEDIRI,PARE,PELEM,9509.0,4.45,2136.0,-7.772795364900194,112.21379183972437
JAWA TIMUR,KEDIRI,PARE,TULUNGREJO,17281.0,5.99,2887.0,-7.755373297031986,112.19026443887554
JAWA TIMUR,KEDIRI,PARE,TERTEK,13420.0,4.51,0.0,-7.759559139522433,112.17173961185992
JAWA TIMUR,KEDIRI,KEPUNG,KEPUNG,17091.0,14.12,1210.0,-7.803996324164617,112.26841535994127
JAWA TIMUR,KEDIRI,KEPUNG,KEBONREJO,4552.0,8.74,521.0,-7.8715667896538974,112.29151360967802
JAWA TIMUR,KEDIRI,KEPUNG,BESOWO,7904.0,22.92,345.0,-7.878133056687839,112.30891663539013
JAWA TIMUR,KEDIRI,KEPUNG,SIMAN,7559.0,6.66,1135.0,-7.822586506841932,112.29745140453505
JAWA TIMUR,KEDIRI,KEPUNG,BRUMBUNG,6195.0,5.14,1206.0,-7.7985669693446695,112.29516550994558
JAWA TIMUR,KEDIRI,KUNJANG,KLEPEK,2602.0,1.92,1356.0,-7.6469431445983975,112.14714582328247
JAWA TIMUR,KEDIRI,KEPUNG,KENCONG,6507.0,4.14,1572.0,-7.775236043986554,112.23283227102614
JAWA TIMUR,KEDIRI,KEPUNG,DAMARWULAN,9866.0,7.2,1370.0,-7.773225116108404,112.27669387172715
JAWA TIMUR,KEDIRI,KANDANGAN,KLAMPISAN,7775.0,4.78,1626.0,-7.759075103736756,112.25092221672902
JAWA TIMUR,KEDIRI,KANDANGAN,KARANGTENGAH,7476.0,8.29,902.0,-7.73505640933221,112.24783110906547
JAWA TIMUR,KEDIRI,KANDANGAN,JERUKWANGI,2491.0,1.02,2453.0,-7.727362564864265,112.27516900235653
JAWA TIMUR,KEDIRI,KANDANGAN,JLUMBANG,412.0,0.98,420.0,-7.731477116326041,112.30425486438317
JAWA TIMUR,KEDIRI,KANDANGAN,BANARAN,4104.0,11.02,372.0,-7.749642417005521,112.31236350961716
JAWA TIMUR,KEDIRI,KANDANGAN,MLANCU,5305.0,10.21,520.0,-7.765552176190772,112.32275282371481
JAWA TIMUR,KEDIRI,KUNJANG,KUNJANG,3856.0,2.39,1613.0,-7.653241241344328,112.16305522878744
JAWA TIMUR,KEDIRI,KANDANGAN,MEDOWO,3618.0,9.44,383.0,-7.770242870921393,112.37967958974751
JAWA TIMUR,KEDIRI,TAROKAN,KALIRONG,4365.0,1.9,2293.0,-7.72547722327377,111.96102682894231
JAWA TIMUR,KEDIRI,TAROKAN,KALIBOTO,8919.0,4.04,2209.0,-7.719646548914554,111.9530519061974
JAWA TIMUR,KEDIRI,TAROKAN,BULUSARI,10074.0,10.46,963.0,-7.749193119645676,111.93341498374129
JAWA TIMUR,SITUBONDO,MLANDINGAN,TRIBUNGAN,3783.0,2.61,1452.0,-7.764503488751841,113.78642171320409
JAWA TIMUR,KEDIRI,TAROKAN,SUMBERDUREN,3136.0,1.69,1853.0,-7.70881367767649,111.95148794311842
JAWA TIMUR,KEDIRI,TAROKAN,JATI,6355.0,3.88,1637.0,-7.687344754961051,111.96571529586349
JAWA TIMUR,KEDIRI,KUNJANG,BALONGJERUK,2573.0,2.34,1098.0,-7.678714260469288,112.1876028936036
JAWA TIMUR,KEDIRI,KUNJANG,KAPAS,2837.0,2.36,1202.0,-7.661574953673657,112.14863101582178
JAWA TIMUR,KEDIRI,KUNJANG,TENGGERLOR,3768.0,3.18,1185.0,-7.661720719822608,112.17791708793116
JAWA TIMUR,KEDIRI,KUNJANG,DUNGUS,4112.0,4.83,852.0,-7.670900174369148,112.20363090541635
JAWA TIMUR,KEDIRI,KUNJANG,JUWET,3470.0,2.65,1310.0,-7.649849694843731,112.18581777576688
JAWA TIMUR,KEDIRI,RINGINREJO,RINGINREJO,5815.0,3.22,1808.0,-7.985849578683847,112.04492099703417
JAWA TIMUR,KEDIRI,BANYAKAN,MANYARAN,7874.0,5.85,1346.0,-7.784312350784684,111.9678045497547
JAWA TIMUR,KEDIRI,BANYAKAN,TIRON,12551.0,17.23,729.0,-7.790764562996572,111.93584070772657
JAWA TIMUR,KEDIRI,BANYAKAN,SENDANG,2991.0,1.49,2006.0,-7.757666825009113,111.98866223402936
JAWA TIMUR,KEDIRI,BANYAKAN,MARON,5613.0,1.5,3734.0,-7.774413399586597,111.98875778722596
JAWA TIMUR,KEDIRI,BANYAKAN,NGABLAK,6383.0,3.08,2075.0,-7.761933029542622,112.00223438730998
JAWA TIMUR,KEDIRI,RINGINREJO,BATUAJI,5704.0,5.11,1117.0,-7.968483446434476,112.0951180083048
JAWA TIMUR,KEDIRI,RINGINREJO,DEYENG,7266.0,5.72,1269.0,-7.985236788747439,112.07426048999973
